,Trasformer,LSTM,Ours
0,504.8008117675781,480.5421142578125,526.0025024414062
1,504.8008117675781,481.0840148925781,525.8497314453125
2,504.8008219401042,481.288818359375,525.7841796875
3,504.8008117675781,481.14520263671875,525.7552490234375
4,504.800830078125,481.02158203125,525.77001953125
5,504.8008219401042,480.8142496744792,525.7940266927084
6,504.80081612723217,480.54373604910717,525.8085239955357
7,504.8008117675781,480.172119140625,525.8134155273438
8,504.80083550347223,479.88628472222223,525.8089192708334
9,504.800830078125,479.53359375,525.82353515625
10,504.80082563920456,479.20512251420456,525.8279474431819
11,504.8008219401042,478.8583577473958,525.826416015625
12,504.80081881009613,478.4951923076923,525.8214393028846
13,504.80081612723217,478.09859793526783,525.7857840401786
14,504.8008138020833,477.709375,525.7701171875
15,504.8008117675781,477.31915283203125,525.7089233398438
16,504.8008386948529,476.92141544117646,525.6551585477941
17,504.80083550347223,476.5299479166667,525.6068250868055
18,504.8008326480263,476.16329152960526,525.5656352796053
19,504.800830078125,475.821826171875,525.527880859375
20,504.8008277529762,475.4956287202381,525.4935825892857
21,504.80082563920456,475.18563565340907,525.4602716619319
22,504.8008237092391,474.81415591032606,525.4282438858696
23,504.8008219401042,474.5135498046875,525.4044596354166
24,504.8008203125,474.232734375,525.380859375
25,504.80081881009613,473.9515850360577,525.3578725961538
26,504.80081741898147,473.7039568865741,525.3354673032408
27,504.80081612723217,473.4620884486607,525.314697265625
28,504.80081492456895,473.24508351293105,525.2941810344828
29,504.8008138020833,473.0035807291667,525.2747395833334
30,504.8008138020833,472.53056640625,525.2669596354167
31,504.8008138020833,472.07373046875,525.2439127604167
32,504.8008138020833,471.66969401041666,525.217578125
33,504.8008138020833,471.35875651041664,525.1913736979167
34,504.8008138020833,471.09166666666664,525.1594401041667
35,504.8008138020833,470.8758138020833,525.1253255208334
36,504.8008138020833,470.71363932291666,525.0911783854167
37,504.8008138020833,470.5987955729167,525.056640625
38,504.8008138020833,470.51744791666664,525.02578125
39,504.8008138020833,470.4680989583333,525.0068684895833
40,504.8008138020833,470.6844075520833,525.18349609375
41,504.8008138020833,471.0,525.3671875
42,504.8008138020833,471.39117838541665,525.5527994791667
43,504.8008138020833,471.91624348958334,525.75234375
44,504.8008138020833,472.4331380208333,525.94619140625
45,504.8008138020833,472.94736328125,526.1642903645833
46,504.8008138020833,473.54306640625,526.383203125
47,504.8008138020833,474.16448567708335,526.60234375
48,504.8008138020833,474.73528645833335,526.8203125
49,504.8008138020833,475.32281901041665,527.0388020833333
50,504.8008138020833,475.94264322916666,527.2573567708333
51,504.8008138020833,476.5685221354167,527.4773763020834
52,504.8008138020833,477.25550130208336,527.69833984375
53,504.8008138020833,477.93675130208334,527.915625
54,504.8008138020833,478.63994140625,528.1330729166667
55,504.8008138020833,479.3559895833333,528.35107421875
56,504.8008138020833,480.07916666666665,528.5694661458333
57,504.8008138020833,480.79479166666664,528.7872721354166
58,504.8008138020833,481.51282552083336,529.00576171875
59,504.8008138020833,482.28251953125,529.2196614583333
60,504.8008138020833,483.0680338541667,529.4284505208333
61,504.8008138020833,483.81126302083334,529.6375325520834
62,504.8008138020833,484.5027669270833,529.8458984375
63,504.8008138020833,485.12389322916664,530.05185546875
64,504.8008138020833,485.71136067708335,530.2590169270833
65,504.8008138020833,486.2670572916667,530.465234375
66,504.8008138020833,486.78004557291666,530.6713541666667
67,504.8008138020833,487.3955078125,530.8780598958333
68,504.8008138020833,488.0381184895833,531.0747395833333
69,504.8008138020833,488.66656901041665,531.2294270833333
70,504.8008138020833,488.8882161458333,530.9814127604167
71,504.8008138020833,489.02841796875,530.7309244791667
72,504.8008138020833,489.14208984375,530.50029296875
73,504.8008138020833,489.165234375,530.2700520833333
74,504.8008138020833,489.2482421875,530.04052734375
75,504.8008138020833,489.3453125,529.8103841145834
76,504.8008138020833,489.39794921875,529.5785807291667
77,504.8008138020833,489.45452473958335,529.35126953125
78,504.8008138020833,489.56012369791665,529.1220052083333
79,504.8008138020833,489.63440755208336,528.8914388020834
80,504.8008138020833,489.67809244791664,528.66181640625
81,504.8008138020833,489.71608072916666,528.4252278645833
82,504.8008138020833,489.73655598958334,528.1925130208333
83,504.8008138020833,489.73232421875,527.9574544270833
84,504.8008138020833,489.6718424479167,527.7223307291666
85,504.8008138020833,489.57236328125,527.4861328125
86,504.8008138020833,489.46656901041666,527.2499674479167
87,504.8008138020833,489.3894856770833,527.0205729166667
88,504.8008138020833,489.31878255208335,526.78994140625
89,504.8008138020833,489.24388020833334,526.56826171875
