,Trasformer,LSTM,Ours
0,504.8008117675781,484.74139404296875,512.858154296875
1,504.8008117675781,484.9259948730469,512.0643310546875
2,504.8008219401042,484.718017578125,512.4680989583334
3,504.8008117675781,484.1769714355469,512.2387084960938
4,504.800830078125,483.8416015625,512.0283203125
5,504.8008219401042,483.8164876302083,511.87451171875
6,504.80081612723217,484.15182059151783,511.75924246651783
7,504.8008117675781,483.7174377441406,511.9530029296875
8,504.80083550347223,483.4568142361111,512.1117621527778
9,504.800830078125,483.28271484375,512.2126953125
10,504.80082563920456,483.17458274147725,512.0588156960227
11,504.8008219401042,483.3199055989583,512.1651611328125
12,504.80081881009613,483.4581956129808,512.2429011418269
13,504.80081612723217,483.72572544642856,512.205078125
14,504.8008138020833,483.78486328125,512.24794921875
15,504.8008117675781,483.7425537109375,512.1287841796875
16,504.8008386948529,483.9235409007353,512.1165556066177
17,504.80083550347223,484.09483506944446,512.0163302951389
18,504.8008326480263,483.97383840460526,511.90028782894734
19,504.800830078125,484.00859375,511.95341796875
20,504.8008277529762,484.1217447916667,511.9957682291667
21,504.80082563920456,484.12739701704544,512.02783203125
22,504.8008237092391,484.123046875,512.0168563179348
23,504.8008219401042,484.1959228515625,512.0164794921875
24,504.8008203125,484.27515625,512.0056640625
25,504.80081881009613,484.24984975961536,511.9889573317308
26,504.80081741898147,484.33532262731484,512.0102358217592
27,504.80081612723217,484.42972237723217,511.99783761160717
28,504.80081492456895,484.3885708512931,511.6921807650862
29,504.8008138020833,484.33815104166666,511.40309244791666
30,504.8008138020833,484.281640625,511.0489908854167
31,504.8008138020833,484.24423828125,510.7770182291667
32,504.8008138020833,484.2310546875,510.4571940104167
33,504.8008138020833,484.2527669270833,510.00751953125
34,504.8008138020833,484.29453125,509.56142578125
35,504.8008138020833,484.3048828125,509.11923828125
36,504.8008138020833,484.19993489583334,508.6755859375
37,504.8008138020833,484.3175455729167,508.43720703125
38,504.8008138020833,484.4404622395833,508.17584635416665
39,504.8008138020833,484.5439453125,508.20836588541664
40,504.8008138020833,484.6984049479167,508.41969401041666
41,504.8008138020833,484.75738932291665,508.4386393229167
42,504.8008138020833,484.792578125,508.47047526041666
43,504.8008138020833,484.72252604166664,508.4996744791667
44,504.8008138020833,484.75738932291665,508.6263671875
45,504.8008138020833,484.83961588541666,508.8095703125
46,504.8008138020833,484.83216145833336,508.9457682291667
47,504.8008138020833,484.81402994791665,509.12766927083334
48,504.8008138020833,484.97301432291664,509.32825520833336
49,504.8008138020833,485.0330403645833,509.44541015625
50,504.8008138020833,485.03160807291664,509.55735677083334
51,504.8008138020833,485.10393880208335,509.67119140625
52,504.8008138020833,485.18151041666664,509.8119140625
53,504.8008138020833,485.19886067708336,509.94798177083334
54,504.8008138020833,485.2046223958333,510.0898763020833
55,504.8008138020833,485.2905598958333,510.23082682291664
56,504.8008138020833,485.28014322916664,510.338671875
57,504.8008138020833,485.25530598958335,510.4864908854167
58,504.8008138020833,485.38404947916666,510.91233723958334
59,504.8008138020833,485.5315755208333,511.376953125
60,504.8008138020833,485.6671875,511.86292317708336
61,504.8008138020833,485.77672526041664,512.2677734375
62,504.8008138020833,485.9165364583333,512.6800455729167
63,504.8008138020833,486.07936197916666,513.2849934895834
64,504.8008138020833,486.2122395833333,513.89521484375
65,504.8008138020833,486.3375651041667,514.5125651041667
66,504.8008138020833,486.49225260416665,515.1319661458333
67,504.8008138020833,486.63681640625,515.483203125
68,504.8008138020833,486.78684895833334,515.97626953125
69,504.8008138020833,486.89964192708334,516.1930989583333
70,504.8008138020833,486.97278645833336,516.3375
71,504.8008138020833,487.03798828125,516.5483723958333
72,504.8008138020833,487.1059895833333,516.7361979166667
73,504.8008138020833,487.16669921875,516.9419596354167
74,504.8008138020833,487.2395833333333,517.08134765625
75,504.8008138020833,487.3136393229167,517.2148763020833
76,504.8008138020833,487.37265625,517.3559895833333
77,504.8008138020833,487.44212239583334,517.4947916666666
78,504.8008138020833,487.51145833333334,517.6333333333333
79,504.8008138020833,487.5457356770833,517.7703450520834
80,504.8008138020833,487.57386067708336,517.91806640625
81,504.8008138020833,487.62138671875,518.0705078125
82,504.8008138020833,487.68756510416665,518.2205729166667
83,504.8008138020833,487.759375,518.3431640625
84,504.8008138020833,487.82897135416664,518.4636067708333
85,504.8008138020833,487.8926106770833,518.6243489583334
86,504.8008138020833,487.94215494791666,518.7879557291667
87,504.8008138020833,487.97662760416665,518.8937825520833
88,504.8008138020833,488.00836588541665,518.9873046875
89,504.8008138020833,488.0537434895833,519.0813151041667
90,504.8008138020833,488.10426432291666,519.1804036458333
91,504.8008138020833,488.14703776041665,519.2795247395833
92,504.8008138020833,488.18528645833334,519.3731770833333
93,504.8008138020833,488.2169921875,519.4666341145834
94,504.8008138020833,488.2620442708333,519.5646809895833
95,504.8008138020833,488.27939453125,519.65966796875
96,504.8008138020833,488.27711588541666,519.7535481770833
97,504.8008138020833,488.25419921875,519.9011067708333
98,504.8008138020833,488.21129557291664,519.9125
99,504.8008138020833,488.2003580729167,519.9243489583333
100,504.8008138020833,488.20777994791666,519.9232096354167
101,504.8008138020833,488.23603515625,519.9206380208333
102,504.8008138020833,488.23522135416664,519.93408203125
103,504.8008138020833,488.26575520833336,519.9260091145833
104,504.8008138020833,488.27109375,519.9111979166667
105,504.8008138020833,488.25690104166665,519.8976888020833
106,504.8008138020833,488.22779947916666,519.8744791666667
107,504.8008138020833,488.21318359375,519.8850911458334
108,504.8008138020833,488.23828125,519.8813802083333
109,504.8008138020833,488.2306315104167,519.8690755208333
110,504.8008138020833,488.23515625,519.8306315104167
111,504.8008138020833,488.22376302083336,519.79775390625
112,504.8008138020833,488.18968098958334,519.7689778645833
113,504.8008138020833,488.16754557291665,519.7630859375
114,504.8008138020833,488.15305989583334,519.7555338541666
115,504.8008138020833,488.14345703125,519.7141276041667
116,504.8008138020833,488.10589192708335,519.6734700520833
117,504.8008138020833,488.07639973958334,519.671484375
118,504.8008138020833,488.01682942708334,519.6594075520833
119,504.8008138020833,487.958984375,519.6525716145833
120,504.8008138020833,487.91363932291665,519.6392252604167
121,504.8008138020833,487.87086588541666,519.62529296875
122,504.8008138020833,487.80934244791666,519.6359700520833
123,504.8008138020833,487.7462565104167,519.6455078125
124,504.8008138020833,487.7325846354167,519.6505208333333
125,504.8008138020833,487.67151692708336,519.6552408854167
126,504.8008138020833,487.7344075520833,519.67705078125
127,504.8008138020833,487.74798177083335,519.65390625
128,504.8008138020833,487.73603515625,519.63125
129,504.8008138020833,487.70374348958336,519.5973307291666
130,504.8008138020833,487.6372395833333,519.5593424479167
131,504.8008138020833,487.54554036458336,519.5150716145833
132,504.8008138020833,487.51324869791665,519.490625
133,504.8008138020833,487.47174479166665,519.7818033854167
134,504.8008138020833,487.4474609375,520.0595703125
135,504.8008138020833,487.40485026041665,520.33974609375
136,504.8008138020833,487.34479166666665,520.6159505208333
137,504.8008138020833,487.25595703125,520.8611002604167
