,Trasformer,LSTM,Ours
0,504.8008117675781,490.37261962890625,523.8023681640625
1,504.8008117675781,490.7356262207031,523.787109375
2,504.8008219401042,490.8358561197917,524.0179036458334
3,504.8008117675781,490.8297119140625,524.1077880859375
4,504.800830078125,490.84189453125,524.1572265625
5,504.8008219401042,490.732177734375,524.0821940104166
6,504.80081612723217,490.6015625,524.0091029575893
7,504.8008117675781,490.423095703125,524.0272216796875
8,504.80083550347223,490.3747287326389,524.0145941840278
9,504.800830078125,490.218798828125,524.023046875
10,504.80082563920456,490.11954012784093,524.0505149147727
11,504.8008219401042,489.978271484375,524.0609130859375
12,504.80081881009613,489.845703125,524.0724158653846
13,504.80081612723217,489.72276088169644,524.0841238839286
14,504.8008138020833,489.6055013020833,524.0934895833333
15,504.8008117675781,489.4578857421875,524.0966186523438
16,504.8008386948529,489.3453010110294,524.1120174632352
17,504.80083550347223,489.2453342013889,524.1005859375
18,504.8008326480263,489.1596422697368,524.1048005756579
19,504.800830078125,489.08623046875,524.090576171875
20,504.8008277529762,489.04515438988096,524.0791015625
21,504.80082563920456,489.07528409090907,524.0901988636364
22,504.8008237092391,489.11570142663044,524.0948114809783
23,504.8008219401042,489.1590983072917,524.0879720052084
24,504.8008203125,489.220390625,524.0946484375
25,504.80081881009613,489.2340745192308,524.0957406850962
26,504.80081741898147,489.2547381365741,524.0713614004629
27,504.80081612723217,489.24051339285717,524.0512346540179
28,504.80081492456895,489.20844558189657,524.0277141702586
29,504.8008138020833,489.16552734375,524.0107421875
30,504.8008138020833,489.0981770833333,524.0266276041667
31,504.8008138020833,488.99664713541665,524.0085611979167
32,504.8008138020833,488.93531901041666,523.9818033854167
33,504.8008138020833,488.8806640625,523.9550130208333
34,504.8008138020833,488.8434244791667,523.93740234375
35,504.8008138020833,488.82451171875,523.9396484375
36,504.8008138020833,488.81516927083334,523.9444010416667
37,504.8008138020833,488.84453125,523.9498046875
38,504.8008138020833,488.8525716145833,523.9644856770833
39,504.8008138020833,488.86259765625,523.96826171875
40,504.8008138020833,488.86695963541666,523.9301106770833
41,504.8008138020833,488.89117838541665,523.9231770833334
42,504.8008138020833,488.9544270833333,523.9015625
43,504.8008138020833,489.0155924479167,523.8794921875
44,504.8008138020833,489.1097005208333,523.8579752604167
45,504.8008138020833,489.20520833333336,523.8464518229167
46,504.8008138020833,489.2949544270833,523.8114908854167
47,504.8008138020833,489.35081380208334,523.79052734375
48,504.8008138020833,489.3810546875,523.76630859375
49,504.8008138020833,489.42236328125,523.78115234375
50,504.8008138020833,489.4185546875,523.7941731770833
51,504.8008138020833,489.3697265625,523.8056966145833
52,504.8008138020833,489.3009765625,523.8203125
53,504.8008138020833,489.21949869791666,523.8426106770834
54,504.8008138020833,489.1376953125,523.8513671875
55,504.8008138020833,489.10361328125,523.8271158854167
56,504.8008138020833,489.09345703125,523.8502604166666
57,504.8008138020833,489.09156901041666,523.8711588541667
58,504.8008138020833,489.11513671875,523.8777018229167
59,504.8008138020833,489.1521809895833,523.878125
60,504.8008138020833,489.19690755208336,523.87900390625
61,504.8008138020833,489.23577473958335,523.8935221354167
62,504.8008138020833,489.24244791666666,523.9009440104167
63,504.8008138020833,489.2526041666667,523.9041666666667
64,504.8008138020833,489.25563151041666,523.89638671875
65,504.8008138020833,489.2549153645833,523.8839518229166
66,504.8008138020833,489.26995442708335,523.8729817708333
67,504.8008138020833,489.2239583333333,523.84501953125
68,504.8008138020833,489.1527994791667,523.8125325520833
69,504.8008138020833,489.08704427083336,523.7780924479167
70,504.8008138020833,489.0204752604167,523.7737630208334
71,504.8008138020833,488.9163411458333,523.7446614583333
72,504.8008138020833,488.81018880208336,523.730859375
73,504.8008138020833,488.7221354166667,523.7168619791667
74,504.8008138020833,488.6546875,523.71943359375
75,504.8008138020833,488.6069661458333,523.6963216145833
76,504.8008138020833,488.5248046875,523.6902018229167
77,504.8008138020833,488.47096354166666,523.6885416666667
78,504.8008138020833,488.44306640625,523.6795572916667
79,504.8008138020833,488.42587890625,523.64140625
80,504.8008138020833,488.45891927083335,523.6071614583333
81,504.8008138020833,488.50537109375,523.5705078125
82,504.8008138020833,488.52825520833335,523.5310872395834
83,504.8008138020833,488.56110026041665,523.48017578125
84,504.8008138020833,488.58411458333336,523.4347005208333
85,504.8008138020833,488.5782877604167,523.4316731770833
86,504.8008138020833,488.53590494791666,523.4007486979167
87,504.8008138020833,488.4884440104167,523.35537109375
88,504.8008138020833,488.41383463541666,523.3262044270833
89,504.8008138020833,488.29384765625,523.2894856770833
90,504.8008138020833,488.18251953125,523.2600911458334
91,504.8008138020833,488.1188151041667,523.2322591145834
92,504.8008138020833,488.0898111979167,523.2452799479166
93,504.8008138020833,488.0029296875,523.09052734375
94,504.8008138020833,487.855859375,522.9186197916666
95,504.8008138020833,487.6912109375,522.7516276041666
96,504.8008138020833,487.4882486979167,522.5770833333333
97,504.8008138020833,487.3141276041667,522.3982421875
98,504.8008138020833,487.17958984375,522.2245442708333
99,504.8008138020833,487.04501953125,522.0510091145833
100,504.8008138020833,486.9505208333333,521.88603515625
101,504.8008138020833,486.8932291666667,521.7212890625
102,504.8008138020833,486.7859700520833,521.5476236979167
103,504.8008138020833,486.671875,521.3846354166667
104,504.8008138020833,486.53330078125,521.2063151041667
105,504.8008138020833,486.41858723958336,521.048828125
106,504.8008138020833,486.26975911458334,520.8828776041667
107,504.8008138020833,486.07652994791664,520.7000651041667
108,504.8008138020833,485.8294270833333,520.51572265625
109,504.8008138020833,485.54270833333334,520.3314453125
110,504.8008138020833,485.23919270833335,520.1410481770833
111,504.8008138020833,484.9462890625,519.9283528645833
112,504.8008138020833,484.6832682291667,519.7183268229167
113,504.8008138020833,484.41119791666665,519.5279622395833
114,504.8008138020833,484.1265625,519.3344401041667
115,504.8008138020833,483.81474609375,519.1340169270833
116,504.8008138020833,483.44537760416665,518.9245442708333
117,504.8008138020833,483.07916666666665,518.7336588541667
118,504.8008138020833,482.76263020833335,518.5464192708333
119,504.8008138020833,482.5307291666667,518.3700520833333
120,504.8008138020833,482.31064453125,518.1854166666667
121,504.8008138020833,482.03649088541664,517.9961588541667
122,504.8008138020833,481.73597005208336,517.74609375
123,504.8008138020833,481.498828125,517.6599283854167
124,504.8008138020833,481.29358723958336,517.60078125
125,504.80078125,481.1271484375,517.59091796875
126,504.8008138020833,480.9679361979167,517.5887044270834
127,504.8008138020833,480.8149739583333,517.5896484375
128,504.8008138020833,480.67516276041664,517.5981770833333
129,504.80078125,480.55491536458334,517.6045247395833
130,504.8008138020833,480.39117838541665,517.6044921875
131,504.8008138020833,480.2015625,517.6030598958333
132,504.8008138020833,480.0476888020833,517.6138997395833
133,504.8008138020833,479.8697916666667,517.60830078125
134,504.8008138020833,479.69052734375,517.60078125
135,504.8008138020833,479.48583984375,517.5790690104167
136,504.8008138020833,479.3481770833333,517.5630859375
137,504.8008138020833,479.2505208333333,517.56025390625
138,504.8008138020833,479.19850260416666,517.56064453125
139,504.8008138020833,479.1592122395833,517.5732421875
140,504.8008138020833,479.12555338541665,517.5877278645834
141,504.8008138020833,479.0646158854167,517.6114583333333
142,504.8008138020833,479.01611328125,517.6327473958333
143,504.8008138020833,478.9275716145833,517.6419921875
144,504.8008138020833,478.86370442708335,517.6396158854167
145,504.8008138020833,478.820703125,517.6356119791667
146,504.8008138020833,478.82298177083334,517.6273111979167
147,504.8008138020833,478.84560546875,517.646484375
148,504.8008138020833,478.84557291666664,517.631640625
149,504.8008138020833,478.8113606770833,517.6118815104167
150,504.8008138020833,478.74609375,517.6149739583333
151,504.8008138020833,478.68958333333336,517.6102213541667
152,504.8008138020833,478.6184895833333,517.6024088541667
153,504.8008138020833,478.56897786458336,517.6020833333333
154,504.8008138020833,478.5014973958333,517.60341796875
155,504.8008138020833,478.44993489583334,517.5694986979166
156,504.8008138020833,478.4429036458333,517.5412109375
157,504.8008138020833,478.42906901041664,517.51298828125
158,504.8008138020833,478.3471354166667,517.4625
159,504.8008138020833,478.22776692708334,517.4263346354167
160,504.8008138020833,478.12805989583336,517.3990234375
161,504.8008138020833,478.03203125,517.2766927083334
162,504.8008138020833,477.9033203125,517.1515625
163,504.8008138020833,477.8543294270833,517.1328776041667
164,504.8008138020833,477.7982421875,517.10771484375
165,504.8008138020833,477.721484375,517.077734375
166,504.8008138020833,477.61998697916664,516.9473958333333
167,504.8008138020833,477.50091145833335,516.8218098958333
168,504.8008138020833,477.38030598958335,516.6656901041666
169,504.8008138020833,477.2854817708333,516.5053385416667
170,504.8008138020833,477.18043619791666,516.38837890625
171,504.8008138020833,477.09375,516.26572265625
172,504.8008138020833,476.96083984375,516.1251302083333
173,504.8008138020833,476.9099934895833,515.9944010416667
174,504.8008138020833,476.7884114583333,515.87568359375
175,504.8008138020833,476.6841796875,515.7605794270834
176,504.8008138020833,476.66028645833336,515.6638020833333
177,504.8008138020833,476.60966796875,515.3967447916667
178,504.8008138020833,476.52708333333334,515.1758138020833
179,504.8008138020833,476.4626953125,514.9578776041667
180,504.8008138020833,476.45380859375,514.7302083333333
181,504.8008138020833,476.4789713541667,514.508203125
182,504.8008138020833,476.50660807291666,514.3099283854167
183,504.8008138020833,476.5323893229167,514.1018880208334
184,504.8008138020833,476.597265625,513.8872395833333
185,504.8008138020833,476.62822265625,513.671484375
186,504.8008138020833,476.58128255208334,513.4460611979167
